order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD-2439,2022-10-07,2022-10-12,Standard Class,CU-6630,Customer 790,Consumer,Central,Ohio,Technology,Computers,Computers Product 90,1047.52,4,0.25,142.27
ORD-2440,2021-12-18,2021-12-30,Same Day,CU-2273,Customer 463,Home Office,South,Georgia,Office Supplies,Paper,Paper Product 40,151.33,2,0.0,16.74
ORD-2441,2020-12-23,2020-12-24,Second Class,CU-2566,Customer 615,Corporate,West,Washington,Furniture,Bookcases,Bookcases Product 7,185.73,2,0.0,21.73
ORD-2442,2019-05-12,2019-05-23,Second Class,CU-8648,Customer 668,Home Office,Central,Ohio,Furniture,Chairs,Chairs Product 77,2594.59,4,0.0,110.11
ORD-2443,2019-10-08,2019-10-12,Second Class,CU-8493,Customer 615,Corporate,Central,Texas,Furniture,Tables,Tables Product 16,631.5,4,0.0,74.85
ORD-2444,2022-09-27,2022-09-30,Second Class,CU-7594,Customer 293,Home Office,West,California,Furniture,Chairs,Chairs Product 70,1300.8,3,0.0,-17.6
ORD-2445,2020-06-07,2020-06-12,Second Class,CU-7259,Customer 519,Consumer,West,California,Office Supplies,Paper,Paper Product 41,98.93,4,0.0,9.51
ORD-2446,2022-12-17,2022-12-19,Standard Class,CU-1641,Customer 556,Corporate,South,North Carolina,Furniture,Bookcases,Bookcases Product 99,558.12,4,0.0,87.67
ORD-2447,2022-01-18,2022-01-30,Second Class,CU-2895,Customer 865,Corporate,Central,Texas,Furniture,Tables,Tables Product 46,3902.4,5,0.0,51.0
ORD-2448,2022-04-10,2022-04-15,Second Class,CU-8557,Customer 705,Home Office,West,Washington,Office Supplies,Paper,Paper Product 98,1930.84,3,0.15,273.91
ORD-2449,2020-07-09,2020-07-18,Standard Class,CU-8943,Customer 552,Consumer,South,Georgia,Technology,Computers,Computers Product 29,1666.06,2,0.0,311.29
ORD-2450,2020-12-19,2020-12-23,First Class,CU-7567,Customer 523,Home Office,Central,Illinois,Technology,Accessories,Accessories Product 1,660.09,3,0.15,106.74
ORD-2451,2022-04-01,2022-04-13,Same Day,CU-1146,Customer 557,Consumer,West,Washington,Technology,Accessories,Accessories Product 43,5137.8,8,0.15,563.41
ORD-2452,2021-08-05,2021-08-10,First Class,CU-7242,Customer 14,Corporate,East,New York,Technology,Accessories,Accessories Product 64,473.9,6,0.0,58.13
ORD-2453,2019-08-04,2019-08-06,Second Class,CU-2840,Customer 55,Consumer,South,North Carolina,Office Supplies,Storage,Storage Product 20,3880.67,5,0.0,219.38
ORD-2454,2020-07-25,2020-07-28,Same Day,CU-7969,Customer 619,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 58,2736.12,9,0.0,445.59
ORD-2455,2019-12-20,2019-12-25,Second Class,CU-3947,Customer 499,Home Office,West,Washington,Office Supplies,Storage,Storage Product 9,6932.57,9,0.0,1398.16
ORD-2456,2022-05-23,2022-05-26,Second Class,CU-3054,Customer 483,Corporate,Central,Illinois,Technology,Phones,Phones Product 40,1138.25,5,0.0,192.82
ORD-2457,2020-08-12,2020-08-23,Same Day,CU-9157,Customer 981,Home Office,South,Florida,Technology,Accessories,Accessories Product 32,365.18,1,0.1,50.13
ORD-2458,2020-09-26,2020-10-10,First Class,CU-5456,Customer 886,Corporate,West,Oregon,Furniture,Tables,Tables Product 21,2183.24,6,0.2,104.33
ORD-2459,2021-10-01,2021-10-04,Second Class,CU-1608,Customer 468,Home Office,East,New York,Furniture,Bookcases,Bookcases Product 3,171.48,4,0.0,20.37
ORD-2460,2021-05-28,2021-05-29,Second Class,CU-9495,Customer 814,Consumer,Central,Texas,Furniture,Chairs,Chairs Product 83,1157.59,4,0.0,80.35
ORD-2461,2019-12-09,2019-12-22,Standard Class,CU-4681,Customer 126,Home Office,Central,Texas,Office Supplies,Binders,Binders Product 41,1528.83,2,0.0,198.91
ORD-2462,2019-08-30,2019-08-31,Same Day,CU-3661,Customer 828,Consumer,Central,Texas,Office Supplies,Paper,Paper Product 21,1491.45,6,0.0,223.05
ORD-2463,2020-09-16,2020-09-19,Same Day,CU-1097,Customer 740,Home Office,East,Pennsylvania,Office Supplies,Binders,Binders Product 76,3946.23,5,0.0,265.33
ORD-2464,2019-04-07,2019-04-17,Same Day,CU-4841,Customer 125,Consumer,East,New York,Office Supplies,Binders,Binders Product 80,1483.43,4,0.0,-0.12
ORD-2465,2019-06-03,2019-06-16,Standard Class,CU-4591,Customer 537,Corporate,South,Georgia,Technology,Computers,Computers Product 47,3476.35,6,0.15,567.43
ORD-2466,2019-08-16,2019-08-20,First Class,CU-2699,Customer 449,Consumer,East,Massachusetts,Furniture,Bookcases,Bookcases Product 75,3613.22,4,0.0,316.13
ORD-2467,2019-09-08,2019-09-16,Standard Class,CU-9739,Customer 571,Consumer,East,New York,Technology,Phones,Phones Product 12,628.42,1,0.0,88.93
ORD-2468,2022-11-09,2022-11-11,First Class,CU-4001,Customer 938,Corporate,East,Massachusetts,Office Supplies,Binders,Binders Product 85,1475.99,7,0.0,206.64
ORD-2469,2022-08-22,2022-09-04,Same Day,CU-9469,Customer 560,Consumer,East,Pennsylvania,Office Supplies,Storage,Storage Product 52,5896.2,6,0.0,873.84
ORD-2470,2022-08-16,2022-08-28,First Class,CU-3697,Customer 969,Home Office,Central,Illinois,Office Supplies,Paper,Paper Product 32,2621.17,10,0.0,323.85
ORD-2471,2020-05-14,2020-05-22,First Class,CU-9801,Customer 914,Corporate,South,Georgia,Technology,Phones,Phones Product 92,4288.35,5,0.1,206.06
ORD-2472,2022-11-05,2022-11-08,Same Day,CU-9217,Customer 784,Consumer,West,Washington,Office Supplies,Storage,Storage Product 50,1797.61,3,0.0,252.78
ORD-2473,2022-10-20,2022-10-24,First Class,CU-2051,Customer 189,Consumer,East,Pennsylvania,Technology,Phones,Phones Product 16,958.12,3,0.15,218.69
ORD-2474,2021-08-02,2021-08-13,Standard Class,CU-1483,Customer 907,Home Office,South,North Carolina,Office Supplies,Paper,Paper Product 51,2045.71,10,0.0,143.95
ORD-2475,2021-03-16,2021-03-29,Same Day,CU-7676,Customer 184,Consumer,East,Massachusetts,Furniture,Chairs,Chairs Product 14,1017.04,3,0.0,122.98
ORD-2476,2019-12-02,2019-12-09,First Class,CU-9843,Customer 219,Consumer,Central,Ohio,Technology,Computers,Computers Product 51,331.81,6,0.25,33.31
ORD-2477,2020-02-17,2020-02-24,Second Class,CU-7310,Customer 29,Home Office,East,New York,Technology,Phones,Phones Product 78,2709.02,4,0.15,489.34
ORD-2478,2019-05-02,2019-05-13,Second Class,CU-3737,Customer 20,Home Office,East,Pennsylvania,Technology,Phones,Phones Product 16,649.24,2,0.0,133.75
ORD-2479,2020-09-16,2020-09-21,Standard Class,CU-5627,Customer 621,Consumer,South,Florida,Technology,Accessories,Accessories Product 77,4806.56,5,0.0,806.55
ORD-2480,2019-12-07,2019-12-09,First Class,CU-5799,Customer 92,Corporate,South,North Carolina,Technology,Accessories,Accessories Product 20,1290.7,3,0.1,288.37
ORD-2481,2020-08-17,2020-08-28,Same Day,CU-8511,Customer 154,Corporate,West,Washington,Furniture,Tables,Tables Product 7,4198.9,5,0.0,298.51
ORD-2482,2020-06-17,2020-06-21,Standard Class,CU-2519,Customer 334,Consumer,West,Oregon,Technology,Computers,Computers Product 69,3243.13,6,0.0,570.45
ORD-2483,2022-02-01,2022-02-08,Second Class,CU-7509,Customer 66,Corporate,East,Massachusetts,Technology,Phones,Phones Product 54,2390.8,5,0.2,447.24
ORD-2484,2022-10-18,2022-10-28,First Class,CU-2456,Customer 369,Home Office,West,California,Technology,Computers,Computers Product 61,5748.67,6,0.0,604.59
ORD-2485,2020-01-14,2020-01-27,Same Day,CU-8902,Customer 867,Corporate,Central,Illinois,Technology,Accessories,Accessories Product 67,1531.29,2,0.0,209.74
ORD-2486,2022-09-19,2022-09-23,Same Day,CU-9316,Customer 40,Corporate,Central,Texas,Technology,Accessories,Accessories Product 42,5501.16,8,0.0,874.8
ORD-2487,2020-11-22,2020-12-01,Same Day,CU-9750,Customer 127,Consumer,East,New York,Furniture,Chairs,Chairs Product 45,5028.64,9,0.0,697.34
ORD-2488,2019-04-07,2019-04-15,Standard Class,CU-7818,Customer 363,Corporate,West,Oregon,Office Supplies,Storage,Storage Product 70,2439.84,3,0.0,104.64
ORD-2489,2021-10-20,2021-10-25,Second Class,CU-3318,Customer 530,Corporate,East,Massachusetts,Technology,Accessories,Accessories Product 5,1514.0,4,0.0,118.99
ORD-2490,2020-11-11,2020-11-19,Standard Class,CU-2354,Customer 752,Home Office,Central,Ohio,Office Supplies,Binders,Binders Product 22,635.09,1,0.25,85.13
ORD-2491,2019-11-04,2019-11-11,Standard Class,CU-4661,Customer 804,Consumer,East,Pennsylvania,Office Supplies,Paper,Paper Product 59,7742.35,8,0.0,396.75
ORD-2492,2020-05-27,2020-06-06,First Class,CU-5540,Customer 795,Home Office,East,Pennsylvania,Office Supplies,Storage,Storage Product 89,534.03,2,0.0,47.71
ORD-2493,2022-01-22,2022-01-30,Second Class,CU-5511,Customer 750,Home Office,West,Oregon,Technology,Phones,Phones Product 89,3998.67,6,0.1,803.11
ORD-2494,2021-03-14,2021-03-18,Standard Class,CU-4245,Customer 809,Home Office,Central,Texas,Furniture,Bookcases,Bookcases Product 78,6743.05,8,0.0,-118.52
ORD-2495,2021-07-27,2021-08-06,Same Day,CU-3273,Customer 938,Home Office,South,North Carolina,Office Supplies,Binders,Binders Product 21,328.71,2,0.1,46.99
ORD-2496,2019-02-17,2019-02-24,First Class,CU-1665,Customer 484,Corporate,West,California,Office Supplies,Paper,Paper Product 73,4817.06,6,0.0,745.97
ORD-2497,2022-02-08,2022-02-19,Same Day,CU-2308,Customer 409,Consumer,West,California,Office Supplies,Storage,Storage Product 4,338.52,2,0.0,53.88
ORD-2498,2021-05-06,2021-05-13,Second Class,CU-9953,Customer 906,Consumer,Central,Ohio,Office Supplies,Paper,Paper Product 26,278.79,6,0.25,28.71
ORD-2499,2020-03-01,2020-03-15,Standard Class,CU-3411,Customer 849,Consumer,Central,Texas,Furniture,Tables,Tables Product 64,3347.78,6,0.15,243.89
ORD-2500,2019-01-10,2019-01-14,Second Class,CU-8277,Customer 862,Corporate,Central,Illinois,Office Supplies,Paper,Paper Product 12,1320.58,3,0.0,270.61
ORD-2501,2022-05-24,2022-05-26,Same Day,CU-2813,Customer 147,Consumer,Central,Illinois,Technology,Computers,Computers Product 32,2393.37,3,0.2,132.57
ORD-2502,2021-10-03,2021-10-07,First Class,CU-8478,Customer 398,Corporate,Central,Texas,Furniture,Chairs,Chairs Product 83,952.24,3,0.0,102.58
ORD-2503,2022-01-15,2022-01-20,Standard Class,CU-2394,Customer 506,Consumer,East,New York,Office Supplies,Paper,Paper Product 51,3852.21,6,0.0,156.25
ORD-2504,2019-05-21,2019-05-27,First Class,CU-9759,Customer 966,Home Office,Central,Illinois,Office Supplies,Storage,Storage Product 54,3810.93,8,0.0,513.77
ORD-2505,2019-06-22,2019-06-30,Standard Class,CU-5357,Customer 204,Corporate,Central,Illinois,Technology,Phones,Phones Product 53,3863.86,7,0.0,648.18
ORD-2506,2020-08-11,2020-08-15,First Class,CU-1743,Customer 321,Consumer,Central,Ohio,Furniture,Bookcases,Bookcases Product 25,1660.05,7,0.0,127.6
ORD-2507,2020-03-20,2020-03-22,First Class,CU-5991,Customer 446,Consumer,South,Florida,Furniture,Tables,Tables Product 79,4850.45,10,0.25,489.46
ORD-2508,2021-09-22,2021-10-06,Same Day,CU-5204,Customer 683,Consumer,South,North Carolina,Furniture,Chairs,Chairs Product 30,2371.9,4,0.0,262.65
ORD-2509,2021-01-16,2021-01-25,Second Class,CU-5444,Customer 722,Home Office,East,Pennsylvania,Furniture,Chairs,Chairs Product 5,1084.57,6,0.0,39.86
ORD-2510,2020-06-29,2020-07-13,Second Class,CU-5056,Customer 215,Consumer,West,California,Office Supplies,Binders,Binders Product 42,1634.53,5,0.0,63.98
ORD-2511,2020-01-20,2020-01-28,Same Day,CU-4136,Customer 816,Corporate,West,Washington,Furniture,Chairs,Chairs Product 60,3903.0,9,0.0,245.77
ORD-2512,2021-07-13,2021-07-17,Same Day,CU-4034,Customer 13,Home Office,South,North Carolina,Office Supplies,Storage,Storage Product 78,1214.22,2,0.0,118.15
ORD-2513,2021-08-27,2021-09-10,Same Day,CU-9149,Customer 152,Corporate,East,New York,Technology,Accessories,Accessories Product 29,510.08,3,0.0,79.77
ORD-2514,2021-08-02,2021-08-15,Standard Class,CU-2175,Customer 583,Home Office,East,New York,Technology,Accessories,Accessories Product 46,4062.56,6,0.0,885.41
ORD-2515,2021-02-27,2021-02-28,Same Day,CU-2691,Customer 427,Corporate,Central,Illinois,Furniture,Tables,Tables Product 78,4190.49,10,0.0,592.59
ORD-2516,2019-05-03,2019-05-13,Second Class,CU-7589,Customer 545,Home Office,East,New York,Technology,Accessories,Accessories Product 63,7568.64,10,0.15,1168.55
ORD-2517,2021-03-17,2021-03-28,Standard Class,CU-1879,Customer 47,Corporate,West,Oregon,Office Supplies,Paper,Paper Product 95,513.3,3,0.0,62.28
ORD-2518,2020-03-15,2020-03-20,First Class,CU-7426,Customer 25,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 4,1142.78,5,0.0,224.03
ORD-2519,2019-01-15,2019-01-26,Same Day,CU-9791,Customer 896,Corporate,West,Washington,Furniture,Chairs,Chairs Product 83,1496.72,8,0.0,147.6
ORD-2520,2021-06-12,2021-06-18,Second Class,CU-1266,Customer 827,Consumer,South,Georgia,Office Supplies,Paper,Paper Product 61,4604.43,7,0.0,519.17
ORD-2521,2021-07-27,2021-08-01,First Class,CU-6866,Customer 175,Consumer,South,Georgia,Furniture,Tables,Tables Product 22,447.59,6,0.0,-7.26
ORD-2522,2022-08-13,2022-08-23,Standard Class,CU-1367,Customer 291,Home Office,Central,Texas,Furniture,Bookcases,Bookcases Product 6,909.62,1,0.0,8.91
ORD-2523,2022-02-09,2022-02-19,Standard Class,CU-4771,Customer 352,Corporate,West,Washington,Office Supplies,Binders,Binders Product 8,1572.25,2,0.0,72.96
ORD-2524,2021-03-11,2021-03-14,Standard Class,CU-4454,Customer 908,Consumer,East,Massachusetts,Furniture,Bookcases,Bookcases Product 94,3105.89,6,0.0,123.51
ORD-2525,2020-02-15,2020-02-25,Same Day,CU-7704,Customer 640,Consumer,East,Pennsylvania,Office Supplies,Paper,Paper Product 64,321.73,9,0.0,11.23
ORD-2526,2020-05-05,2020-05-09,First Class,CU-7981,Customer 238,Corporate,East,Massachusetts,Technology,Phones,Phones Product 76,7430.12,9,0.0,947.49
ORD-2527,2019-02-09,2019-02-13,Same Day,CU-8413,Customer 997,Home Office,West,Washington,Office Supplies,Paper,Paper Product 81,846.33,6,0.0,149.12
ORD-2528,2021-04-05,2021-04-10,Same Day,CU-3335,Customer 333,Home Office,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 84,1036.58,10,0.0,37.84
ORD-2529,2022-11-16,2022-11-27,Second Class,CU-4882,Customer 205,Home Office,Central,Illinois,Office Supplies,Storage,Storage Product 87,8515.28,9,0.0,1899.31
ORD-2530,2022-02-12,2022-02-24,First Class,CU-6611,Customer 576,Corporate,South,Georgia,Furniture,Bookcases,Bookcases Product 27,795.7,3,0.0,60.45
ORD-2531,2022-09-21,2022-10-04,First Class,CU-2665,Customer 924,Corporate,East,Pennsylvania,Furniture,Chairs,Chairs Product 42,1786.35,4,0.0,226.3
ORD-2532,2019-09-14,2019-09-24,Same Day,CU-1697,Customer 381,Consumer,Central,Texas,Furniture,Bookcases,Bookcases Product 62,4069.51,8,0.0,286.01
ORD-2533,2019-11-12,2019-11-17,First Class,CU-7767,Customer 829,Home Office,Central,Ohio,Office Supplies,Storage,Storage Product 59,8498.31,10,0.0,1346.58
ORD-2534,2019-12-27,2020-01-07,Standard Class,CU-5085,Customer 229,Consumer,East,Pennsylvania,Office Supplies,Binders,Binders Product 41,3219.13,4,0.0,289.49
ORD-2535,2022-11-29,2022-12-11,First Class,CU-7492,Customer 517,Home Office,West,Washington,Technology,Computers,Computers Product 25,2530.75,4,0.0,512.08
ORD-2536,2022-09-05,2022-09-17,Second Class,CU-6935,Customer 412,Consumer,Central,Texas,Technology,Accessories,Accessories Product 31,4859.0,6,0.0,874.93
ORD-2537,2022-05-21,2022-06-01,Standard Class,CU-7976,Customer 671,Consumer,Central,Illinois,Office Supplies,Binders,Binders Product 39,3231.92,4,0.0,661.31
ORD-2538,2021-12-29,2022-01-02,Same Day,CU-2292,Customer 279,Home Office,East,Massachusetts,Technology,Computers,Computers Product 32,619.59,3,0.0,30.64
ORD-2539,2022-06-16,2022-06-30,First Class,CU-8040,Customer 540,Consumer,Central,Texas,Technology,Computers,Computers Product 34,3955.46,4,0.0,451.1
ORD-2540,2022-10-09,2022-10-16,Same Day,CU-4426,Customer 793,Consumer,Central,Ohio,Technology,Phones,Phones Product 15,571.92,1,0.1,35.22
ORD-2541,2020-10-21,2020-10-23,Second Class,CU-7249,Customer 310,Corporate,Central,Illinois,Furniture,Bookcases,Bookcases Product 96,2127.34,3,0.15,15.71
ORD-2542,2019-06-26,2019-07-01,Standard Class,CU-8299,Customer 726,Home Office,South,North Carolina,Furniture,Chairs,Chairs Product 93,9165.61,10,0.0,628.17
ORD-2543,2020-10-02,2020-10-08,Second Class,CU-3504,Customer 368,Corporate,South,North Carolina,Furniture,Chairs,Chairs Product 29,2730.0,7,0.0,318.78
ORD-2544,2021-12-26,2022-01-08,Second Class,CU-9867,Customer 665,Corporate,West,California,Technology,Computers,Computers Product 32,311.26,1,0.0,22.33
ORD-2545,2020-07-27,2020-07-28,First Class,CU-2575,Customer 53,Home Office,West,California,Office Supplies,Paper,Paper Product 26,234.81,1,0.0,33.79
ORD-2546,2020-11-14,2020-11-22,First Class,CU-3285,Customer 130,Consumer,Central,Ohio,Technology,Phones,Phones Product 28,646.25,10,0.0,120.45
ORD-2547,2020-03-28,2020-03-31,Second Class,CU-9347,Customer 689,Consumer,Central,Ohio,Technology,Accessories,Accessories Product 73,3399.65,7,0.0,331.9
ORD-2548,2022-08-20,2022-09-01,Same Day,CU-4153,Customer 742,Consumer,West,Washington,Furniture,Chairs,Chairs Product 20,5478.46,9,0.25,533.72
ORD-2549,2020-08-25,2020-08-29,First Class,CU-7077,Customer 549,Corporate,East,New York,Furniture,Tables,Tables Product 29,1709.96,5,0.0,203.69
ORD-2550,2019-12-06,2019-12-13,Second Class,CU-7890,Customer 121,Home Office,Central,Illinois,Technology,Phones,Phones Product 16,3273.58,7,0.0,141.22
ORD-2551,2020-08-15,2020-08-24,First Class,CU-7830,Customer 544,Corporate,East,New York,Technology,Computers,Computers Product 80,1752.8,2,0.0,318.42
ORD-2552,2019-05-23,2019-05-30,Same Day,CU-6179,Customer 595,Corporate,West,Washington,Technology,Computers,Computers Product 30,1310.58,5,0.0,253.23
ORD-2553,2022-11-01,2022-11-09,Second Class,CU-2776,Customer 442,Consumer,South,North Carolina,Technology,Phones,Phones Product 98,139.0,2,0.0,13.72
ORD-2554,2021-03-08,2021-03-16,First Class,CU-6426,Customer 532,Home Office,Central,Texas,Office Supplies,Paper,Paper Product 51,3967.51,9,0.0,308.22
ORD-2555,2022-11-05,2022-11-13,First Class,CU-1111,Customer 728,Corporate,East,New York,Office Supplies,Binders,Binders Product 20,643.81,1,0.0,39.07
ORD-2556,2021-07-21,2021-07-31,Second Class,CU-8702,Customer 438,Corporate,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 14,6242.97,8,0.0,788.51
ORD-2557,2020-03-04,2020-03-07,Standard Class,CU-4226,Customer 740,Corporate,West,California,Furniture,Bookcases,Bookcases Product 89,1200.3,4,0.0,100.71
ORD-2558,2021-08-28,2021-09-10,Second Class,CU-8684,Customer 905,Consumer,West,Washington,Technology,Accessories,Accessories Product 39,3910.81,8,0.0,703.43
ORD-2559,2019-02-12,2019-02-13,Same Day,CU-7151,Customer 406,Home Office,South,Georgia,Technology,Accessories,Accessories Product 30,57.38,1,0.0,2.84
ORD-2560,2019-08-21,2019-09-02,Same Day,CU-5657,Customer 129,Home Office,West,Oregon,Office Supplies,Binders,Binders Product 36,2367.8,3,0.0,291.71
ORD-2561,2022-05-06,2022-05-12,Second Class,CU-6565,Customer 198,Corporate,West,Washington,Furniture,Chairs,Chairs Product 98,8364.67,10,0.0,538.31
ORD-2562,2020-08-28,2020-09-01,Second Class,CU-5233,Customer 901,Corporate,Central,Illinois,Furniture,Tables,Tables Product 68,1355.18,9,0.2,287.41
ORD-2563,2021-04-04,2021-04-13,Second Class,CU-1836,Customer 814,Consumer,Central,Ohio,Technology,Phones,Phones Product 1,2832.06,3,0.0,21.18
ORD-2564,2022-02-15,2022-02-26,Second Class,CU-6077,Customer 476,Home Office,West,California,Office Supplies,Paper,Paper Product 25,6483.22,8,0.0,705.39
ORD-2565,2022-10-05,2022-10-15,Same Day,CU-7127,Customer 676,Consumer,East,New York,Office Supplies,Paper,Paper Product 29,2562.33,4,0.0,262.2
ORD-2566,2020-12-30,2021-01-05,First Class,CU-4349,Customer 58,Home Office,Central,Texas,Technology,Phones,Phones Product 87,5735.54,6,0.0,783.53
ORD-2567,2019-03-02,2019-03-03,Standard Class,CU-1894,Customer 688,Consumer,South,North Carolina,Office Supplies,Storage,Storage Product 57,428.98,3,0.0,59.91
ORD-2568,2020-11-02,2020-11-15,Same Day,CU-7444,Customer 783,Home Office,South,Florida,Furniture,Bookcases,Bookcases Product 24,2251.82,6,0.0,318.89
ORD-2569,2021-08-28,2021-09-08,First Class,CU-3931,Customer 623,Corporate,East,New York,Office Supplies,Paper,Paper Product 75,1517.64,6,0.0,102.2
ORD-2570,2019-09-24,2019-10-06,Standard Class,CU-1113,Customer 82,Home Office,West,Oregon,Office Supplies,Paper,Paper Product 93,6967.25,9,0.1,1002.72
